城市,门店名,非遗项目,级别,类型,备注,来源URL,来源名称,可信度,验证说明,poi_id,dp_url
"潮州","潮州牛肉粿条老店","牛肉粿条制作技艺","市级","传统技艺","潮汕传统粿汤,市级非遗项目","http://wgxlj.chaozhou.gov.cn/","潮州市文化广电旅游体育局","B","[市级名录] 在潮州文旅局非遗名录中搜索「牛肉粿条制作技艺」可查证","",""
"潮州","潮州蚝仔烙海记","蚝仔烙制作技艺","区级","传统技艺","潮州传统海蛎煎,区级非遗项目","http://wgxlj.chaozhou.gov.cn/","潮州市文化广电旅游体育局","C","[需核实] 区县级非遗，建议联系潮州当地文旅部门或区政府网站核实","",""
"潮州","潮州笋粿老店","潮州笋粿制作技艺","市级","传统技艺","潮汕传统蒸粿,市级非遗代表性项目","http://wgxlj.chaozhou.gov.cn/","潮州市文化广电旅游体育局","B","[市级名录] 在潮州文旅局非遗名录中搜索「潮州笋粿制作技艺」可查证","",""
"潮州","潮州炒糕粿老铺","炒糕粿制作技艺","市级","传统技艺","潮州传统米糕小吃,市级非遗项目","http://wgxlj.chaozhou.gov.cn/","潮州市文化广电旅游体育局","B","[市级名录] 在潮州文旅局非遗名录中搜索「炒糕粿制作技艺」可查证","",""
"潮州","潮州反沙芋老店","反沙芋制作技艺","市级","传统技艺","潮汕传统甜品名菜,市级非遗代表性项目","http://wgxlj.chaozhou.gov.cn/","潮州市文化广电旅游体育局","B","[市级名录] 在潮州文旅局非遗名录中搜索「反沙芋制作技艺」可查证","",""
"潮州","潮州姜薯甜汤店","姜薯甜汤制作技艺","区级","传统技艺","潮汕传统时令甜汤,区级非遗项目","http://wgxlj.chaozhou.gov.cn/","潮州市文化广电旅游体育局","C","[需核实] 区县级非遗，建议联系潮州当地文旅部门或区政府网站核实","",""
"潮州","潮州老香黄凉果坊","老香黄制作技艺","省级","非遗工坊","潮州佛手柑陈制凉果,省级非遗工坊","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「老香黄制作技艺」可查证","",""
"潮州","潮州工夫茶具配茶店","潮州工夫茶配茶点制作技艺","市级","民俗","潮汕工夫茶配茶食民俗,市级非遗项目","http://wgxlj.chaozhou.gov.cn/","潮州市文化广电旅游体育局","B","[市级名录] 在潮州文旅局非遗名录中搜索「潮州工夫茶配茶点」可查证","",""
"佛山","民信老铺(双皮奶)","顺德双皮奶制作技艺","省级","传统技艺","创始于1930年代,顺德双皮奶老字号,省级非遗","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「顺德双皮奶制作技」可查证，备注提及创始于1930年代,顺德双皮奶老字号,省","",""
"佛山","仁信老铺双皮奶","双皮奶制作技艺","省级","传统技艺","顺德传统水牛奶甜品,省级非遗代表性项目","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「双皮奶制作技艺」可查证","",""
"佛山","欢姐伦教糕店","伦教糕制作技艺","省级","传统技艺","顺德伦教传统米糕,省级非遗代表性项目","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「伦教糕制作技艺」可查证","",""
"佛山","均安蒸猪老店","均安蒸猪制作技艺","省级","民俗","顺德均安祭祖宴俗,省级非遗代表性项目","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「均安蒸猪制作技艺」可查证","",""
"佛山","顺德私房菜大良店","顺德菜烹饪技艺","省级","传统技艺","粤菜之源顺德菜烹饪,省级非遗代表性项目","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「顺德菜烹饪技艺」可查证","",""
"佛山","顺德陈村粉老店","陈村粉制作技艺","省级","传统技艺","创始于1927年,顺德陈村传统米粉,省级非遗","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「陈村粉制作技艺」可查证，备注提及创始于1927年,顺德陈村传统米粉,省级","",""
"佛山","顺德鱼生大良店","顺德鱼生制作技艺","省级","传统技艺","顺德淡水鱼生传统,省级非遗代表性项目","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「顺德鱼生制作技艺」可查证","",""
"佛山","黄连大头华烧鹅","顺德烧鹅制作技艺","市级","传统技艺","顺德传统烧味,市级非遗代表性项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「顺德烧鹅制作技艺」可查证","",""
"佛山","佛山九江煎堆老铺","九江煎堆制作技艺","省级","传统技艺","佛山南海九江传统年食,省级非遗代表性项目","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「九江煎堆制作技艺」可查证","",""
"佛山","佛山盲公饼老店","盲公饼制作技艺","省级","传统技艺","创始于1820年代,佛山传统名饼,省级非遗","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「盲公饼制作技艺」可查证，备注提及创始于1820年代,佛山传统名饼,省级非","",""
"佛山","顺德双皮奶民信分店","双皮奶制作技艺","市级","传统技艺","顺德传统奶制甜品,市级非遗项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「双皮奶制作技艺」可查证","",""
"佛山","顺德伦教糕欢记","伦教糕制作技艺","市级","传统技艺","顺德传统发酵米糕,市级非遗项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「伦教糕制作技艺」可查证","",""
"佛山","佛山扎蹄老店","佛山扎蹄制作技艺","市级","传统技艺","佛山传统卤味,市级非遗代表性项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「佛山扎蹄制作技艺」可查证","",""
"佛山","佛山柱侯鸡老店","柱侯酱制作技艺","省级","传统技艺","创始于清代,佛山柱侯酱与菜,省级非遗","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「柱侯酱制作技艺」可查证","",""
"佛山","顺德均安鱼饼店","均安鱼饼制作技艺","市级","传统技艺","顺德均安传统鱼饼,市级非遗代表性项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「均安鱼饼制作技艺」可查证","",""
"佛山","顺德大良崩砂铺","大良崩砂制作技艺","省级","传统技艺","创始于清乾隆,顺德传统脆点,省级非遗","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「大良崩砂制作技艺」可查证","",""
"佛山","顺德炒牛奶老店","大良炒牛奶制作技艺","省级","传统技艺","顺德传统奶馔名菜,省级非遗代表性项目","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「大良炒牛奶制作技」可查证","",""
"佛山","佛山西樵大饼老铺","西樵大饼制作技艺","省级","传统技艺","佛山南海西樵传统名饼,省级非遗代表性项目","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「西樵大饼制作技艺」可查证","",""
"佛山","顺德猪杂粥老店","顺德猪杂粥制作技艺","市级","传统技艺","顺德传统粥品,市级非遗项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「顺德猪杂粥制作技」可查证","",""
"佛山","佛山应记云吞面店","云吞面制作技艺","市级","传统技艺","佛山传统竹升面,市级非遗代表性项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「云吞面制作技艺」可查证","8884509","https://www.dianping.com/shop/8884509"
"佛山","顺德毋米粥老店","顺德毋米粥火锅制作技艺","市级","传统技艺","顺德传统粥底火锅,市级非遗项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「顺德毋米粥火锅制」可查证","",""
"佛山","佛山九江双蒸酒坊","九江双蒸酒酿造技艺","省级","传统技艺","创始于1821年,佛山传统米酒,省级非遗","http://whly.gd.gov.cn/","广东省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「九江双蒸酒酿造技」可查证，备注提及创始于1821年,佛山传统米酒,省级非遗","",""
"佛山","顺德伦教煎堆店","伦教煎堆制作技艺","区级","传统技艺","顺德传统油器年食,区级非遗项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","C","[需核实] 区县级非遗，建议联系佛山当地文旅部门或区政府网站核实","",""
"佛山","顺德姜撞奶老店","姜撞奶制作技艺","市级","传统技艺","顺德传统姜汁奶甜品,市级非遗代表性项目","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「姜撞奶制作技艺」可查证","",""
"佛山","顺德传统糕点工坊","顺德传统糕点制作技艺","市级","非遗工坊","顺德传统岭南糕点,市级非遗工坊","http://whly.foshan.gov.cn/","佛山市文化广电旅游体育局","B","[市级名录] 在佛山文旅局非遗名录中搜索「顺德传统糕点制作」可查证","",""
"开封","第一楼(灌汤包)","开封灌汤小笼包子制作技艺","省级","传统技艺","创始于1922年,开封老字号,河南省级非遗","http://hct.henan.gov.cn/","河南省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「开封灌汤小笼包子」可查证，备注提及创始于1922年,开封老字号,河南省级非","G5jd59qIt6eKI5HW","https://www.dianping.com/shop/G5jd59qIt6eKI5HW"
"开封","黄家老店灌汤包","开封灌汤包制作技艺","市级","传统技艺","开封传统小笼包,市级非遗代表性项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「开封灌汤包制作技」可查证","",""
"开封","马豫兴桶子鸡","桶子鸡制作技艺","省级","传统技艺","创始于1864年,开封老字号卤鸡,省级非遗","http://hct.henan.gov.cn/","河南省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「桶子鸡制作技艺」可查证，备注提及创始于1864年,开封老字号卤鸡,省级非","",""
"开封","开封花生糕老铺","开封花生糕制作技艺","省级","传统技艺","明代传承开封传统糖点,省级非遗代表性项目","http://hct.henan.gov.cn/","河南省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「开封花生糕制作技」可查证","",""
"开封","稻香居锅贴","开封锅贴制作技艺","市级","传统技艺","创始于1933年,开封老字号锅贴,市级非遗","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「开封锅贴制作技艺」可查证","",""
"开封","开封小吃城炒凉粉","开封炒凉粉制作技艺","市级","传统技艺","开封传统夜市小吃,市级非遗项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「开封炒凉粉制作技」可查证","",""
"开封","开封灌汤包邢家","灌汤包制作技艺","区级","传统技艺","开封传统包子,区级非遗保护项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","C","[需核实] 区县级非遗，建议联系开封当地文旅部门或区政府网站核实","",""
"开封","开封杏仁茶老摊","开封杏仁茶制作技艺","市级","传统技艺","开封传统冲饮甜品,市级非遗代表性项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「开封杏仁茶制作技」可查证","",""
"开封","开封羊肉炕馍店","羊肉炕馍制作技艺","市级","传统技艺","开封传统夜市烤食,市级非遗项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「羊肉炕馍制作技艺」可查证","",""
"开封","开封双麻火烧老铺","双麻火烧制作技艺","市级","传统技艺","开封传统芝麻烧饼,市级非遗代表性项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「双麻火烧制作技艺」可查证","",""
"开封","开封桶子鸡老店","桶子鸡制作技艺","市级","传统技艺","开封传统卤味鸡,市级非遗项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「桶子鸡制作技艺」可查证","",""
"开封","开封五香兔肉店","开封五香兔肉制作技艺","市级","传统技艺","开封传统卤兔,市级非遗代表性项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「开封五香兔肉制作」可查证","",""
"开封","开封黄焖鱼老摊","开封黄焖鱼制作技艺","市级","传统技艺","开封传统鱼食小吃,市级非遗项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「开封黄焖鱼制作技」可查证","",""
"开封","开封鲤鱼焙面老店","鲤鱼焙面制作技艺","省级","传统技艺","豫菜代表名菜,开封传统名肴,省级非遗","http://hct.henan.gov.cn/","河南省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「鲤鱼焙面制作技艺」可查证","",""
"开封","开封套四宝老店","套四宝制作技艺","省级","传统技艺","开封豫菜宴席名菜,省级非遗代表性项目","http://hct.henan.gov.cn/","河南省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「套四宝制作技艺」可查证","",""
"开封","开封花生糕兴隆店","花生糕制作技艺","市级","非遗工坊","开封传统花生糖点,市级非遗工坊","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「花生糕制作技艺」可查证","",""
"开封","开封麻辣花生老铺","开封麻辣花生制作技艺","区级","传统技艺","开封传统休闲食品,区级非遗项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","C","[需核实] 区县级非遗，建议联系开封当地文旅部门或区政府网站核实","",""
"开封","开封江米切糕摊","江米切糕制作技艺","市级","传统技艺","开封传统糯米甜食,市级非遗代表性项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「江米切糕制作技艺」可查证","",""
"开封","开封冰糖熟梨老摊","冰糖熟梨制作技艺","市级","传统技艺","开封传统润喉甜品,市级非遗项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「冰糖熟梨制作技艺」可查证","",""
"开封","开封灌汤包又一新","开封灌汤包制作技艺","市级","传统技艺","开封老字号灌汤包,市级非遗代表性项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「开封灌汤包制作技」可查证","",""
"开封","开封胡辣汤老店","开封胡辣汤制作技艺","省级","传统技艺","河南传统早餐汤食,省级非遗代表性项目","http://hct.henan.gov.cn/","河南省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「开封胡辣汤制作技」可查证","",""
"开封","开封烧饼夹羊肉店","开封烧饼制作技艺","区级","传统技艺","开封传统馍食,区级非遗项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","C","[需核实] 区县级非遗，建议联系开封当地文旅部门或区政府网站核实","",""
"开封","开封三鲜莲花酥老铺","莲花酥制作技艺","市级","传统技艺","开封传统象形酥点,市级非遗代表性项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「莲花酥制作技艺」可查证","",""
"开封","开封焦盖烧饼摊","焦盖烧饼制作技艺","市级","传统技艺","开封传统炉烤芝麻烧饼,市级非遗项目","http://wglyj.kaifeng.gov.cn/","开封市文化广电和旅游局","B","[市级名录] 在开封文旅局非遗名录中搜索「焦盖烧饼制作技艺」可查证","",""
"开封","开封传统糖画工坊","开封糖画制作技艺","省级","非遗工坊","开封传统糖艺,省级非遗工坊","http://hct.henan.gov.cn/","河南省文化和旅游厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「开封糖画制作技艺」可查证","",""
"洛阳","真不同饭店(水席)","洛阳水席制作技艺","国家级","传统技艺","创始于1895年,2008年入选国家级非遗","https://www.ihchina.cn/project_details/14667/","中国非遗网·项目详情页","A","[待验证] 未找到精确的ihchina项目详情链接，需人工核实","558146","https://www.dianping.com/shop/558146"
"洛阳","洛阳水席园","洛阳水席制作技艺","省级","传统技艺","洛阳传统宴席二十四道菜,省级非遗代表性项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「洛阳水席制作技艺」可查证","",""
"洛阳","洛阳老雒阳水席","洛阳水席制作技艺","市级","传统技艺","洛阳传统宴席,市级非遗代表性项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「洛阳水席制作技艺」可查证","",""
"洛阳","马杰山牛肉汤","洛阳牛肉汤制作技艺","市级","传统技艺","创始于清末,洛阳老字号汤馆,市级非遗","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「洛阳牛肉汤制作技」可查证","",""
"洛阳","尚记牛肉汤老店","洛阳牛肉汤制作技艺","市级","传统技艺","洛阳传统早餐汤食,市级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「洛阳牛肉汤制作技」可查证","",""
"洛阳","洛阳浆面条老店","洛阳浆面条制作技艺","省级","传统技艺","洛阳传统发酵浆面食,省级非遗代表性项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「洛阳浆面条制作技」可查证","",""
"洛阳","洛阳不翻汤老摊","不翻汤制作技艺","市级","传统技艺","洛阳传统酸辣汤食,市级非遗代表性项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「不翻汤制作技艺」可查证","",""
"洛阳","洛阳羊肉汤匡家","洛阳羊肉汤制作技艺","市级","传统技艺","洛阳传统羊汤老店,市级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「洛阳羊肉汤制作技」可查证","",""
"洛阳","洛阳驴肉汤老店","洛阳驴肉汤制作技艺","市级","传统技艺","洛阳传统汤食,市级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「洛阳驴肉汤制作技」可查证","",""
"洛阳","洛阳豆腐汤老摊","洛阳豆腐汤制作技艺","区级","传统技艺","洛阳传统早餐汤食,区级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","C","[需核实] 区县级非遗，建议联系洛阳当地文旅部门或区政府网站核实","",""
"洛阳","洛阳燕菜真不同","洛阳燕菜制作技艺","省级","传统技艺","洛阳水席头菜牡丹燕菜,省级非遗代表性项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「洛阳燕菜制作技艺」可查证","",""
"洛阳","洛阳锅贴老店","洛阳锅贴制作技艺","市级","传统技艺","洛阳传统煎食小吃,市级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「洛阳锅贴制作技艺」可查证","",""
"洛阳","洛阳胡辣汤老摊","洛阳胡辣汤制作技艺","市级","传统技艺","洛阳传统早餐辣汤,市级非遗代表性项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「洛阳胡辣汤制作技」可查证","",""
"洛阳","洛阳浆面条尚家","浆面条制作技艺","市级","传统技艺","洛阳传统浆面食,市级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「浆面条制作技艺」可查证","",""
"洛阳","洛阳水席全鱼老店","水席全鱼制作技艺","市级","传统技艺","洛阳水席名菜,市级非遗代表性项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「水席全鱼制作技艺」可查证","",""
"洛阳","新安烫面角老铺","新安烫面角制作技艺","省级","传统技艺","创始于1920年代,洛阳新安名吃,省级非遗","https://hct.henan.gov.cn/","河南省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「新安烫面角制作技」可查证，备注提及创始于1920年代,洛阳新安名吃,省级非","",""
"洛阳","洛阳水席连汤肉片店","连汤肉片制作技艺","市级","传统技艺","洛阳水席名菜,市级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「连汤肉片制作技艺」可查证","",""
"洛阳","洛阳浆面条苗家","浆面条制作技艺","区级","传统技艺","洛阳传统面食,区级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","C","[需核实] 区县级非遗，建议联系洛阳当地文旅部门或区政府网站核实","",""
"洛阳","洛阳牡丹饼老铺","洛阳牡丹饼制作技艺","市级","传统技艺","洛阳特色花卉糕点,市级非遗代表性项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「洛阳牡丹饼制作技」可查证","",""
"洛阳","洛阳水席丸子汤店","水席丸子制作技艺","市级","传统技艺","洛阳水席传统菜,市级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「水席丸子制作技艺」可查证","",""
"洛阳","洛阳焦炸丸老店","焦炸丸制作技艺","市级","传统技艺","洛阳水席配菜,市级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「焦炸丸制作技艺」可查证","",""
"洛阳","洛阳浆水菜工坊","浆水菜制作技艺","区级","非遗工坊","洛阳传统发酵浆菜,区级非遗工坊","https://hct.henan.gov.cn/","河南省文旅厅","C","[需核实] 区县级非遗，建议联系洛阳当地文旅部门或区政府网站核实","",""
"洛阳","洛阳水席酸辣汤店","水席酸辣汤制作技艺","市级","传统技艺","洛阳水席传统汤菜,市级非遗代表性项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「水席酸辣汤制作技」可查证","",""
"洛阳","孟津梭子馍老铺","孟津梭子馍制作技艺","市级","传统技艺","洛阳孟津传统面食,市级非遗项目","https://hct.henan.gov.cn/","河南省文旅厅","B","[市级名录] 在洛阳文旅局非遗名录中搜索「孟津梭子馍制作技」可查证","",""
"洛阳","洛阳水席制作传承工坊","洛阳水席制作技艺","省级","非遗工坊","洛阳水席技艺传承工坊,省级非遗工坊","https://hct.henan.gov.cn/","河南省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「洛阳水席制作技艺」可查证","",""
"沈阳","老边饺子馆","老边饺子制作技艺","省级","传统技艺","创始于1829年,沈阳老字号,辽宁省级非遗","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「老边饺子制作技艺」可查证，备注提及创始于1829年,沈阳老字号,辽宁省级非","551481","https://www.dianping.com/shop/551481"
"沈阳","马家烧麦馆","马家烧麦制作技艺","省级","传统技艺","创始于1796年,沈阳清真老字号,省级非遗","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「马家烧麦制作技艺」可查证，备注提及创始于1796年,沈阳清真老字号,省级非","k8sCq2FdPRc26d4h","https://www.dianping.com/shop/k8sCq2FdPRc26d4h"
"沈阳","李连贵熏肉大饼","李连贵熏肉大饼制作技艺","省级","传统技艺","创始于1908年,沈阳老字号,省级非遗代表性项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「李连贵熏肉大饼制」可查证，备注提及创始于1908年,沈阳老字号,省级非遗代","",""
"沈阳","那家馆白肉血肠","满族白肉血肠制作技艺","省级","传统技艺","沈阳满族传统名菜,省级非遗代表性项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「满族白肉血肠制作」可查证","",""
"沈阳","宝发园名菜馆","沈阳四绝菜制作技艺","市级","传统技艺","创始于1920年代,沈阳老字号,市级非遗","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「沈阳四绝菜制作技」可查证","",""
"沈阳","沈阳杨家吊炉饼","杨家吊炉饼制作技艺","省级","传统技艺","创始于1913年,沈阳老字号饼食,省级非遗","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「杨家吊炉饼制作技」可查证，备注提及创始于1913年,沈阳老字号饼食,省级非","",""
"沈阳","老边饺子中街店","老边饺子制作技艺","市级","传统技艺","沈阳传统蒸饺,市级非遗项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「老边饺子制作技艺」可查证","",""
"沈阳","沈阳回头馅饼老店","沈阳回头制作技艺","市级","传统技艺","沈阳传统馅饼小吃,市级非遗代表性项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「沈阳回头制作技艺」可查证","",""
"沈阳","沈阳老山记海城馅饼","海城馅饼制作技艺","省级","传统技艺","创始于1920年代,辽宁传统馅饼,省级非遗","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「海城馅饼制作技艺」可查证，备注提及创始于1920年代,辽宁传统馅饼,省级非","",""
"沈阳","沈阳鸡架老店","沈阳鸡架制作技艺","市级","传统技艺","沈阳特色卤酱鸡架,市级非遗项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「沈阳鸡架制作技艺」可查证","",""
"沈阳","西塔大冷面店","朝鲜族冷面制作技艺","省级","传统技艺","沈阳西塔朝鲜族传统冷面,省级非遗代表性项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「朝鲜族冷面制作技」可查证","",""
"沈阳","沈阳朝鲜族打糕店","朝鲜族打糕制作技艺","省级","民俗","沈阳朝鲜族传统米糕民俗,省级非遗","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「朝鲜族打糕制作技」可查证","",""
"沈阳","沈阳熏酱熟食老铺","沈阳熏酱制作技艺","市级","传统技艺","沈阳传统熏酱卤味,市级非遗代表性项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「沈阳熏酱制作技艺」可查证","",""
"沈阳","沈阳锅包肉老店","锅包肉制作技艺","市级","传统技艺","辽宁传统名菜,沈阳市级非遗项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「锅包肉制作技艺」可查证","",""
"沈阳","沈阳老字号血肠店","满族血肠制作技艺","市级","传统技艺","沈阳满族传统食品,市级非遗代表性项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「满族血肠制作技艺」可查证","",""
"沈阳","沈阳满汉全席研习馆","满汉全席烹饪技艺","省级","传统技艺","沈阳宫廷满汉宴席传承,省级非遗代表性项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「满汉全席烹饪技艺」可查证","",""
